 51.67 
 53.02 
 52.68 
 52.21 
 52.36 
 55.37 
 52.75 
 51.69 
 53.21 
 58.26 
 41.86 
 59.89 
 59.92 
 57.85 
 89.76 
 84.22 
 120.33 
 119.33 
 78.32 
 118.06 
 67.66 
 91.79 
 100.86 
 94.36 
 103.02 
 92.83 
 92.01 
 67.75 
 92.02 
 95.41 
 69.42 
 127.98 
 115.02 
 131.99 
 122.86 
 126.46 
 120.61 
 120.35 
 125.21 
 90.79 
 12.00 
 134.89 
 126.41 
 110.55 
 133.45 
 48.52 
 108.78 
 100.86 
 91.30 
 94.08 
 93.87 
 93.46 
 92.05 
 91.31 
 98.07 
 106.25 
 110.36 
 109.96 
 113.18 
 179.75 
 35.75 
 150.64 
 110.69 
 109.12 
 62.83 
 121.33 
 138.88 
 119.33 
 105.81 
 101.11 
 66.20 
 66.60 
 64.92 
 67.00 
 55.19 
 53.48 
 49.49 
 51.67 
 66.58 
 34.08 
 137.10 
 110.31 
 103.09 
 96.33 
 109.12 
 100.12 
 118.09 
 119.19 
 117.32 
 129.25 
 127.03 
 124.27 
 55.66 
 104.31 
 97.48 
 150.70 
 94.88 
 93.95 
 75.90 
 93.96 
 94.67 
 94.79 
 83.04 
 111.22 
 116.81 
 126.16 
 86.79 
 125.38 
 130.42 
 135.99 
 132.91 
 135.69 
 158.55 
 157.34 
 157.65 
 109.99 
 154.26 
 77.90 
 183.70 
 133.62 
 123.86 
 118.61 
 113.83 
 111.52 
 100.39 
 198.72 
 103.62 
 144.69 
 121.48 
 45.06 
 108.37 
 111.86 
 356.01 
 125.88 
 89.21 
 144.10 
 92.25 
 146.19 
 143.56 
 153.90 
 155.45 
 181.42 
 134.17 
 130.30 
 118.66 
 136.77 
 51.17 
 116.77 
 131.99 
 219.80 
 176.01 
 200.08 
 214.47 
 164.42 
 166.95 
 178.50 
 134.01 
 166.72 
 161.00 
 181.01 
 157.39 
 164.71 
 162.37 
 162.21 
 137.93 
 75.00 
 129.71 
 129.03 
 98.53 
 94.88 
 94.85 
 100.86 
 98.31 
 120.39 
 147.80 
 152.53 
 85.18 
 161.46 
 157.28 
 142.64 
 140.14 
 140.55 
 156.41 
 148.18 
 170.59 
 170.96 
 169.64 
 245.68 
 174.01 
 160.59 
 138.37 
 135.36 
 202.96 
 123.51 
 122.67 
 101.36 
 125.40 
 124.21 
 159.16 
 156.29 
 93.34 
 130.99 
 140.53 
 160.77 
 141.69 
 141.92 
 275.46 
 157.49 
 182.60 
 256.81 
 161.77 
 161.02 
 137.64 
 136.87 
 111.36 
 104.78 
 86.62 
 54.58 
 52.74 
 59.33 
 55.68 
 66.87 
 127.32 
